checkin_id,membre_id,date_heure_entree,type_acces
CHK-004158,MEM-00706,2026-06-02T11:20,badge
CHK-004159,MEM-00706,2026-06-02T19:20,badge
CHK-004160,MEM-00706,2026-06-04T10:45,qr_code
CHK-004161,MEM-00706,2026-06-05T08:45,qr_code
CHK-004162,MEM-00706,2026-06-10T08:45,badge
CHK-004163,MEM-00706,2026-06-13T18:00,badge
CHK-004164,MEM-00706,2026-06-20T16:00,qr_code
CHK-004165,MEM-00707,2026-06-03T09:10,qr_code
CHK-004166,MEM-00707,2026-06-03T11:00,qr_code
CHK-004167,MEM-00707,2026-06-03T14:00,badge
CHK-004168,MEM-00707,2026-06-09T14:10,qr_code
CHK-004169,MEM-00707,2026-06-09T19:00,qr_code
CHK-004170,MEM-00707,2026-06-11T14:20,badge
CHK-004171,MEM-00707,2026-06-16T10:45,badge
CHK-004172,MEM-00707,2026-06-19T09:00,badge
CHK-004173,MEM-00707,2026-06-20T15:00,qr_code
CHK-004174,MEM-00707,2026-06-21T08:20,badge
CHK-004175,MEM-00711,2026-06-06T19:30,qr_code
CHK-004176,MEM-00711,2026-06-12T18:20,badge
CHK-004177,MEM-00712,2026-06-09T19:30,qr_code
CHK-004178,MEM-00712,2026-06-10T15:45,badge
CHK-004179,MEM-00712,2026-06-19T16:00,qr_code
CHK-004180,MEM-00713,2026-06-03T09:20,qr_code
CHK-004181,MEM-00713,2026-06-05T09:00,badge
CHK-004182,MEM-00713,2026-06-05T19:45,qr_code
CHK-004183,MEM-00713,2026-06-10T19:45,badge
CHK-004184,MEM-00713,2026-06-11T11:20,qr_code
CHK-004185,MEM-00713,2026-06-12T09:00,qr_code
CHK-004186,MEM-00713,2026-06-13T14:10,qr_code
CHK-004187,MEM-00713,2026-06-19T09:30,badge
CHK-004188,MEM-00713,2026-06-20T19:00,badge
CHK-004189,MEM-00714,2026-06-02T08:20,qr_code
CHK-004190,MEM-00714,2026-06-02T10:10,badge
CHK-004191,MEM-00714,2026-06-03T14:45,qr_code
CHK-004192,MEM-00714,2026-06-09T16:00,qr_code
CHK-004193,MEM-00714,2026-06-17T18:30,qr_code
CHK-004194,MEM-00715,2026-06-02T09:20,badge
CHK-004195,MEM-00715,2026-06-07T19:45,badge
CHK-004196,MEM-00715,2026-06-09T18:30,badge
CHK-004197,MEM-00715,2026-06-10T09:10,qr_code
CHK-004198,MEM-00715,2026-06-14T08:20,qr_code
CHK-004199,MEM-00715,2026-06-16T18:45,qr_code
CHK-004200,MEM-00715,2026-06-19T18:20,qr_code
CHK-004201,MEM-00716,2026-06-02T16:30,badge
CHK-004202,MEM-00716,2026-06-03T16:30,qr_code
CHK-004203,MEM-00716,2026-06-12T16:10,qr_code
CHK-004204,MEM-00716,2026-06-18T16:10,qr_code
CHK-004205,MEM-00716,2026-06-19T15:20,qr_code
CHK-004206,MEM-00716,2026-06-20T14:45,badge
CHK-004207,MEM-00716,2026-06-21T09:20,badge
CHK-004208,MEM-00717,2026-06-02T14:00,badge
CHK-004209,MEM-00717,2026-06-04T08:10,qr_code
CHK-004210,MEM-00717,2026-06-09T14:45,qr_code
CHK-004211,MEM-00717,2026-06-10T11:20,qr_code
CHK-004212,MEM-00717,2026-06-12T17:30,badge
CHK-004213,MEM-00717,2026-06-14T10:20,qr_code
CHK-004214,MEM-00717,2026-06-14T16:10,qr_code
CHK-004215,MEM-00717,2026-06-16T14:00,badge
CHK-004216,MEM-00717,2026-06-17T16:45,qr_code
CHK-004217,MEM-00719,2026-06-03T15:00,badge
CHK-004218,MEM-00719,2026-06-14T19:10,qr_code
CHK-004219,MEM-00719,2026-06-18T08:20,qr_code
CHK-004220,MEM-00719,2026-06-20T09:30,qr_code
CHK-004221,MEM-00719,2026-06-20T14:00,qr_code
CHK-004222,MEM-00721,2026-06-19T15:10,badge
CHK-004223,MEM-00721,2026-06-21T10:10,badge
CHK-004224,MEM-00722,2026-06-03T08:30,qr_code
CHK-004225,MEM-00722,2026-06-03T16:10,qr_code
CHK-004226,MEM-00722,2026-06-06T11:30,badge
CHK-004227,MEM-00722,2026-06-12T19:45,qr_code
CHK-004228,MEM-00722,2026-06-13T08:30,badge
CHK-004229,MEM-00722,2026-06-13T10:10,badge
CHK-004230,MEM-00722,2026-06-16T17:10,qr_code
CHK-004231,MEM-00722,2026-06-20T08:10,badge
CHK-004232,MEM-00723,2026-06-02T08:45,qr_code
CHK-004233,MEM-00723,2026-06-03T14:45,badge
CHK-004234,MEM-00723,2026-06-04T17:10,qr_code
CHK-004235,MEM-00723,2026-06-06T15:30,qr_code
CHK-004236,MEM-00723,2026-06-11T14:20,qr_code
CHK-004237,MEM-00723,2026-06-11T16:00,qr_code
CHK-004238,MEM-00723,2026-06-11T16:10,badge
CHK-004239,MEM-00723,2026-06-13T10:10,badge
CHK-004240,MEM-00723,2026-06-14T11:00,badge
CHK-004241,MEM-00723,2026-06-17T14:45,qr_code
CHK-004242,MEM-00723,2026-06-20T09:00,badge
CHK-004243,MEM-00723,2026-06-20T19:20,badge
CHK-004244,MEM-00724,2026-06-02T14:10,badge
CHK-004245,MEM-00724,2026-06-03T08:10,badge
CHK-004246,MEM-00724,2026-06-05T09:45,badge
CHK-004247,MEM-00724,2026-06-05T16:45,badge
CHK-004248,MEM-00724,2026-06-05T17:20,qr_code
CHK-004249,MEM-00724,2026-06-06T18:45,badge
CHK-004250,MEM-00724,2026-06-07T10:10,qr_code
CHK-004251,MEM-00724,2026-06-09T14:45,qr_code
CHK-004252,MEM-00724,2026-06-11T14:00,badge
CHK-004253,MEM-00724,2026-06-12T17:00,badge
CHK-004254,MEM-00724,2026-06-18T18:20,badge
CHK-004255,MEM-00724,2026-06-20T10:45,qr_code
CHK-004256,MEM-00725,2026-06-02T11:00,qr_code
CHK-004257,MEM-00725,2026-06-09T10:10,badge
CHK-004258,MEM-00725,2026-06-09T15:45,badge
CHK-004259,MEM-00725,2026-06-13T14:30,badge
CHK-004260,MEM-00725,2026-06-18T17:45,qr_code
CHK-004261,MEM-00725,2026-06-19T11:00,qr_code
CHK-004262,MEM-00725,2026-06-20T08:30,badge
CHK-004263,MEM-00726,2026-06-02T14:20,badge
CHK-004264,MEM-00726,2026-06-02T14:30,qr_code
CHK-004265,MEM-00726,2026-06-10T10:45,badge
CHK-004266,MEM-00726,2026-06-10T14:10,badge
CHK-004267,MEM-00726,2026-06-10T19:10,qr_code
CHK-004268,MEM-00726,2026-06-12T18:45,qr_code
CHK-004269,MEM-00726,2026-06-13T18:30,badge
CHK-004270,MEM-00727,2026-06-04T18:20,badge
CHK-004271,MEM-00727,2026-06-04T19:30,qr_code
CHK-004272,MEM-00727,2026-06-09T09:20,badge
CHK-004273,MEM-00727,2026-06-11T08:30,badge
CHK-004274,MEM-00727,2026-06-12T17:45,qr_code
CHK-004275,MEM-00727,2026-06-12T19:30,badge
CHK-004276,MEM-00727,2026-06-16T11:10,badge
CHK-004277,MEM-00727,2026-06-21T08:10,badge
CHK-004278,MEM-00727,2026-06-21T10:00,qr_code
CHK-004279,MEM-00727,2026-06-21T10:30,qr_code
CHK-004280,MEM-00727,2026-06-21T16:10,badge
CHK-004281,MEM-00728,2026-06-04T17:00,badge
CHK-004282,MEM-00728,2026-06-17T08:20,badge
CHK-004283,MEM-00728,2026-06-17T17:30,badge
CHK-004284,MEM-00728,2026-06-18T15:00,qr_code
CHK-004285,MEM-00729,2026-06-02T10:00,qr_code
CHK-004286,MEM-00729,2026-06-10T16:30,badge
CHK-004287,MEM-00729,2026-06-10T18:00,qr_code
CHK-004288,MEM-00729,2026-06-12T11:00,qr_code
CHK-004289,MEM-00729,2026-06-14T09:45,badge
CHK-004290,MEM-00729,2026-06-14T14:20,qr_code
CHK-004291,MEM-00729,2026-06-19T14:45,qr_code
CHK-004292,MEM-00729,2026-06-21T10:10,badge
CHK-004293,MEM-00730,2026-06-03T19:00,badge
CHK-004294,MEM-00730,2026-06-04T08:10,badge
CHK-004295,MEM-00730,2026-06-06T17:10,qr_code
CHK-004296,MEM-00730,2026-06-10T14:30,qr_code
CHK-004297,MEM-00730,2026-06-14T09:45,qr_code
CHK-004298,MEM-00730,2026-06-14T15:00,badge
CHK-004299,MEM-00730,2026-06-17T10:30,qr_code
CHK-004300,MEM-00730,2026-06-18T17:20,badge
CHK-004301,MEM-00730,2026-06-20T15:45,qr_code
CHK-004302,MEM-00731,2026-06-02T14:20,badge
CHK-004303,MEM-00731,2026-06-02T14:45,badge
CHK-004304,MEM-00731,2026-06-03T19:30,badge
CHK-004305,MEM-00731,2026-06-05T18:30,qr_code
CHK-004306,MEM-00731,2026-06-09T19:45,qr_code
CHK-004307,MEM-00731,2026-06-16T10:10,badge
CHK-004308,MEM-00731,2026-06-17T11:10,badge
CHK-004309,MEM-00731,2026-06-20T14:45,badge
CHK-004310,MEM-00732,2026-06-02T11:45,badge
CHK-004311,MEM-00732,2026-06-03T09:45,badge
CHK-004312,MEM-00732,2026-06-05T18:10,qr_code
CHK-004313,MEM-00732,2026-06-13T17:30,qr_code
CHK-004314,MEM-00732,2026-06-13T17:45,badge
CHK-004315,MEM-00732,2026-06-18T19:00,badge
CHK-004316,MEM-00732,2026-06-20T14:20,qr_code
CHK-004317,MEM-00733,2026-06-04T09:20,badge
CHK-004318,MEM-00733,2026-06-06T11:10,qr_code
CHK-004319,MEM-00733,2026-06-10T17:45,qr_code
CHK-004320,MEM-00733,2026-06-11T17:45,qr_code
CHK-004321,MEM-00733,2026-06-14T19:00,qr_code
CHK-004322,MEM-00733,2026-06-17T09:20,qr_code
CHK-004323,MEM-00733,2026-06-17T19:10,qr_code
CHK-004324,MEM-00733,2026-06-18T09:20,badge
CHK-004325,MEM-00733,2026-06-18T11:10,qr_code
CHK-004326,MEM-00733,2026-06-18T11:10,badge
CHK-004327,MEM-00733,2026-06-20T11:30,qr_code
CHK-004328,MEM-00734,2026-06-05T11:10,badge
CHK-004329,MEM-00734,2026-06-05T15:20,badge
CHK-004330,MEM-00734,2026-06-09T19:45,badge
CHK-004331,MEM-00734,2026-06-10T16:45,badge
CHK-004332,MEM-00734,2026-06-10T18:30,badge
CHK-004333,MEM-00734,2026-06-12T15:30,badge
CHK-004334,MEM-00734,2026-06-20T17:10,qr_code
CHK-004335,MEM-00735,2026-06-03T11:45,badge
CHK-004336,MEM-00736,2026-06-05T18:30,badge
CHK-004337,MEM-00736,2026-06-07T16:00,qr_code
CHK-004338,MEM-00736,2026-06-07T16:45,qr_code
CHK-004339,MEM-00736,2026-06-10T08:00,qr_code
CHK-004340,MEM-00736,2026-06-10T16:30,qr_code
CHK-004341,MEM-00736,2026-06-13T11:30,qr_code
CHK-004342,MEM-00736,2026-06-16T11:00,badge
CHK-004343,MEM-00736,2026-06-16T16:45,qr_code
CHK-004344,MEM-00736,2026-06-17T08:45,qr_code
CHK-004345,MEM-00736,2026-06-19T14:00,badge
CHK-004346,MEM-00736,2026-06-19T14:10,qr_code
CHK-004347,MEM-00736,2026-06-19T16:10,qr_code
CHK-004348,MEM-00737,2026-06-07T14:30,qr_code
CHK-004349,MEM-00737,2026-06-07T18:30,badge
CHK-004350,MEM-00737,2026-06-11T14:45,badge
CHK-004351,MEM-00737,2026-06-13T11:45,qr_code
CHK-004352,MEM-00737,2026-06-18T16:00,qr_code
CHK-004353,MEM-00737,2026-06-19T18:20,qr_code
CHK-004354,MEM-00737,2026-06-20T08:00,badge
CHK-004355,MEM-00738,2026-06-03T10:20,badge
CHK-004356,MEM-00738,2026-06-14T17:10,qr_code
CHK-004357,MEM-00740,2026-06-05T17:20,badge
CHK-004358,MEM-00740,2026-06-09T11:30,badge
CHK-004359,MEM-00740,2026-06-11T17:20,badge
CHK-004360,MEM-00740,2026-06-12T18:30,badge
CHK-004361,MEM-00740,2026-06-14T09:00,qr_code
CHK-004362,MEM-00740,2026-06-14T18:45,badge
CHK-004363,MEM-00740,2026-06-17T09:30,qr_code
CHK-004364,MEM-00740,2026-06-17T15:10,qr_code
CHK-004365,MEM-00740,2026-06-21T18:30,badge
CHK-004366,MEM-00741,2026-06-02T10:30,qr_code
CHK-004367,MEM-00741,2026-06-04T17:20,badge
CHK-004368,MEM-00741,2026-06-06T19:20,badge
CHK-004369,MEM-00741,2026-06-07T10:10,qr_code
CHK-004370,MEM-00741,2026-06-09T11:10,badge
CHK-004371,MEM-00741,2026-06-09T16:30,qr_code
CHK-004372,MEM-00741,2026-06-10T10:30,qr_code
CHK-004373,MEM-00741,2026-06-12T08:45,badge
CHK-004374,MEM-00741,2026-06-12T09:45,qr_code
CHK-004375,MEM-00741,2026-06-12T10:10,badge
CHK-004376,MEM-00741,2026-06-13T17:20,qr_code
CHK-004377,MEM-00741,2026-06-16T10:20,qr_code
CHK-004378,MEM-00741,2026-06-17T09:30,qr_code
CHK-004379,MEM-00741,2026-06-18T17:10,qr_code
CHK-004380,MEM-00741,2026-06-21T11:10,qr_code
CHK-004381,MEM-00741,2026-06-21T17:30,badge
CHK-004382,MEM-00742,2026-06-04T19:30,qr_code
CHK-004383,MEM-00742,2026-06-05T19:10,badge
CHK-004384,MEM-00742,2026-06-06T15:20,qr_code
CHK-004385,MEM-00742,2026-06-06T17:00,qr_code
CHK-004386,MEM-00742,2026-06-09T15:20,qr_code
CHK-004387,MEM-00742,2026-06-11T15:00,qr_code
CHK-004388,MEM-00742,2026-06-20T16:45,qr_code
CHK-004389,MEM-00744,2026-06-02T08:20,qr_code
CHK-004390,MEM-00744,2026-06-02T17:45,badge
CHK-004391,MEM-00744,2026-06-03T18:30,qr_code
CHK-004392,MEM-00744,2026-06-06T10:30,badge
CHK-004393,MEM-00744,2026-06-06T17:30,badge
CHK-004394,MEM-00744,2026-06-07T14:30,badge
CHK-004395,MEM-00744,2026-06-09T09:30,badge
CHK-004396,MEM-00744,2026-06-09T14:45,badge
CHK-004397,MEM-00744,2026-06-09T19:10,qr_code
CHK-004398,MEM-00744,2026-06-09T19:20,qr_code
CHK-004399,MEM-00744,2026-06-10T18:45,badge
CHK-004400,MEM-00744,2026-06-13T11:45,qr_code
CHK-004401,MEM-00744,2026-06-18T10:20,badge
CHK-004402,MEM-00744,2026-06-18T11:10,qr_code
CHK-004403,MEM-00744,2026-06-21T15:10,qr_code
CHK-004404,MEM-00745,2026-06-03T08:10,qr_code
CHK-004405,MEM-00745,2026-06-03T10:20,badge
CHK-004406,MEM-00745,2026-06-06T10:00,badge
CHK-004407,MEM-00745,2026-06-07T19:30,qr_code
CHK-004408,MEM-00745,2026-06-10T18:10,badge
CHK-004409,MEM-00745,2026-06-12T10:10,badge
CHK-004410,MEM-00745,2026-06-12T14:20,badge
CHK-004411,MEM-00745,2026-06-16T18:30,qr_code
CHK-004412,MEM-00745,2026-06-20T08:20,qr_code
CHK-004413,MEM-00746,2026-06-03T17:45,qr_code
CHK-004414,MEM-00746,2026-06-05T14:00,badge
CHK-004415,MEM-00746,2026-06-11T15:00,badge
CHK-004416,MEM-00746,2026-06-11T16:00,badge
CHK-004417,MEM-00746,2026-06-12T08:30,badge
CHK-004418,MEM-00746,2026-06-12T19:20,qr_code
CHK-004419,MEM-00746,2026-06-13T10:00,qr_code
CHK-004420,MEM-00746,2026-06-13T10:45,badge
CHK-004421,MEM-00746,2026-06-13T14:10,qr_code
CHK-004422,MEM-00746,2026-06-17T09:00,qr_code
CHK-004423,MEM-00746,2026-06-19T10:20,badge
CHK-004424,MEM-00746,2026-06-19T18:30,badge
CHK-004425,MEM-00747,2026-06-03T10:10,badge
CHK-004426,MEM-00747,2026-06-09T11:10,badge
CHK-004427,MEM-00747,2026-06-11T15:10,qr_code
CHK-004428,MEM-00747,2026-06-16T09:00,qr_code
CHK-004429,MEM-00747,2026-06-20T15:00,badge
CHK-004430,MEM-00748,2026-06-04T17:30,qr_code
CHK-004431,MEM-00748,2026-06-07T14:10,badge
CHK-004432,MEM-00748,2026-06-11T16:20,qr_code
CHK-004433,MEM-00748,2026-06-12T15:45,qr_code
CHK-004434,MEM-00748,2026-06-13T16:20,qr_code
CHK-004435,MEM-00748,2026-06-14T09:10,badge
CHK-004436,MEM-00748,2026-06-17T19:00,badge
CHK-004437,MEM-00748,2026-06-18T18:00,badge
CHK-004438,MEM-00748,2026-06-19T08:20,qr_code
CHK-004439,MEM-00748,2026-06-19T16:10,badge
CHK-004440,MEM-00748,2026-06-20T09:20,badge
CHK-004441,MEM-00749,2026-06-03T11:20,badge
CHK-004442,MEM-00749,2026-06-04T14:20,badge
CHK-004443,MEM-00749,2026-06-13T11:20,badge
CHK-004444,MEM-00750,2026-06-03T14:10,badge
CHK-004445,MEM-00750,2026-06-03T17:20,qr_code
CHK-004446,MEM-00750,2026-06-03T19:00,qr_code
CHK-004447,MEM-00750,2026-06-07T19:45,qr_code
CHK-004448,MEM-00750,2026-06-11T18:30,badge
CHK-004449,MEM-00750,2026-06-18T14:45,qr_code
CHK-004450,MEM-00750,2026-06-19T19:20,badge
CHK-004451,MEM-00750,2026-06-20T14:30,qr_code
CHK-004452,MEM-00750,2026-06-20T17:20,qr_code
CHK-004453,MEM-00750,2026-06-21T18:10,qr_code
CHK-004454,MEM-00751,2026-06-06T14:00,qr_code
CHK-004455,MEM-00751,2026-06-07T16:45,badge
CHK-004456,MEM-00751,2026-06-16T19:30,qr_code
CHK-004457,MEM-00752,2026-06-03T17:00,qr_code
CHK-004458,MEM-00752,2026-06-03T19:00,qr_code
CHK-004459,MEM-00752,2026-06-10T08:45,qr_code
CHK-004460,MEM-00752,2026-06-10T14:00,qr_code
CHK-004461,MEM-00752,2026-06-20T09:45,badge
CHK-004462,MEM-00752,2026-06-21T08:00,qr_code
CHK-004463,MEM-00753,2026-06-04T10:00,qr_code
CHK-004464,MEM-00753,2026-06-18T09:45,qr_code
CHK-004465,MEM-00753,2026-06-19T18:00,qr_code
CHK-004466,MEM-00754,2026-06-09T14:20,qr_code
CHK-004467,MEM-00755,2026-06-04T10:30,qr_code
CHK-004468,MEM-00755,2026-06-04T14:30,qr_code
CHK-004469,MEM-00755,2026-06-04T17:20,badge
CHK-004470,MEM-00755,2026-06-05T19:10,badge
CHK-004471,MEM-00755,2026-06-09T18:10,qr_code
CHK-004472,MEM-00755,2026-06-12T16:20,badge
CHK-004473,MEM-00755,2026-06-13T19:45,qr_code
CHK-004474,MEM-00755,2026-06-14T09:00,qr_code
CHK-004475,MEM-00755,2026-06-14T19:10,badge
CHK-004476,MEM-00755,2026-06-18T10:00,badge
CHK-004477,MEM-00755,2026-06-18T18:45,badge
CHK-004478,MEM-00755,2026-06-19T19:20,badge
CHK-004479,MEM-00756,2026-06-02T10:30,qr_code
CHK-004480,MEM-00756,2026-06-06T11:20,badge
CHK-004481,MEM-00756,2026-06-07T18:20,qr_code
CHK-004482,MEM-00756,2026-06-10T14:10,badge
CHK-004483,MEM-00756,2026-06-10T14:20,qr_code
CHK-004484,MEM-00756,2026-06-12T14:30,qr_code
CHK-004485,MEM-00756,2026-06-13T14:30,qr_code
CHK-004486,MEM-00756,2026-06-14T08:20,badge
CHK-004487,MEM-00756,2026-06-17T08:00,qr_code
CHK-004488,MEM-00756,2026-06-19T08:00,qr_code
CHK-004489,MEM-00756,2026-06-21T17:45,qr_code
CHK-004490,MEM-00757,2026-06-11T08:10,badge
CHK-004491,MEM-00757,2026-06-11T14:10,qr_code
CHK-004492,MEM-00757,2026-06-11T15:30,badge
CHK-004493,MEM-00757,2026-06-16T09:10,badge
CHK-004494,MEM-00757,2026-06-16T10:00,qr_code
CHK-004495,MEM-00757,2026-06-16T17:20,badge
CHK-004496,MEM-00757,2026-06-21T16:30,qr_code
CHK-004497,MEM-00758,2026-06-02T18:00,badge
CHK-004498,MEM-00758,2026-06-04T18:00,qr_code
CHK-004499,MEM-00758,2026-06-06T08:20,badge
CHK-004500,MEM-00758,2026-06-06T15:10,badge
CHK-004501,MEM-00758,2026-06-07T11:45,badge
CHK-004502,MEM-00758,2026-06-09T11:00,badge
CHK-004503,MEM-00758,2026-06-10T19:10,qr_code
CHK-004504,MEM-00758,2026-06-14T10:30,badge
CHK-004505,MEM-00758,2026-06-20T11:00,qr_code
CHK-004506,MEM-00759,2026-06-04T08:45,qr_code
CHK-004507,MEM-00759,2026-06-05T15:00,qr_code
CHK-004508,MEM-00759,2026-06-07T17:30,qr_code
CHK-004509,MEM-00759,2026-06-19T17:10,qr_code
CHK-004510,MEM-00760,2026-06-05T09:30,badge
CHK-004511,MEM-00760,2026-06-09T14:30,badge
CHK-004512,MEM-00760,2026-06-12T08:20,qr_code
CHK-004513,MEM-00760,2026-06-12T17:30,qr_code
CHK-004514,MEM-00760,2026-06-17T15:00,badge
CHK-004515,MEM-00760,2026-06-18T19:45,badge
CHK-004516,MEM-00760,2026-06-21T16:20,badge
CHK-004517,MEM-00761,2026-06-02T14:45,badge
CHK-004518,MEM-00761,2026-06-04T14:20,qr_code
CHK-004519,MEM-00761,2026-06-04T16:30,badge
CHK-004520,MEM-00761,2026-06-05T17:00,badge
CHK-004521,MEM-00761,2026-06-05T19:45,qr_code
CHK-004522,MEM-00761,2026-06-06T15:20,badge
CHK-004523,MEM-00761,2026-06-09T11:45,qr_code
CHK-004524,MEM-00761,2026-06-10T19:45,badge
CHK-004525,MEM-00761,2026-06-11T17:30,badge
CHK-004526,MEM-00761,2026-06-17T09:20,badge
CHK-004527,MEM-00761,2026-06-18T18:00,qr_code
CHK-004528,MEM-00761,2026-06-20T16:30,badge
CHK-004529,MEM-00761,2026-06-21T10:00,qr_code
CHK-004530,MEM-00762,2026-06-06T18:45,badge
CHK-004531,MEM-00762,2026-06-09T18:10,qr_code
CHK-004532,MEM-00762,2026-06-11T09:30,badge
CHK-004533,MEM-00762,2026-06-16T15:00,badge
CHK-004534,MEM-00762,2026-06-17T14:45,qr_code
CHK-004535,MEM-00762,2026-06-18T18:45,badge
CHK-004536,MEM-00762,2026-06-18T19:45,badge
CHK-004537,MEM-00762,2026-06-20T09:20,badge
CHK-004538,MEM-00762,2026-06-21T09:20,badge
CHK-004539,MEM-00762,2026-06-21T11:45,badge
CHK-004540,MEM-00763,2026-06-03T09:10,qr_code
CHK-004541,MEM-00763,2026-06-05T10:30,badge
CHK-004542,MEM-00763,2026-06-09T10:10,badge
CHK-004543,MEM-00763,2026-06-10T14:00,badge
CHK-004544,MEM-00763,2026-06-11T09:20,qr_code
CHK-004545,MEM-00763,2026-06-19T08:10,badge
CHK-004546,MEM-00763,2026-06-20T16:20,badge
CHK-004547,MEM-00763,2026-06-20T19:10,qr_code
CHK-004548,MEM-00763,2026-06-21T11:45,badge
CHK-004549,MEM-00764,2026-06-02T08:20,badge
CHK-004550,MEM-00764,2026-06-07T08:20,badge
CHK-004551,MEM-00764,2026-06-07T19:00,qr_code
CHK-004552,MEM-00764,2026-06-09T10:10,qr_code
CHK-004553,MEM-00764,2026-06-09T14:10,badge
CHK-004554,MEM-00764,2026-06-09T18:00,badge
CHK-004555,MEM-00764,2026-06-13T17:00,badge
CHK-004556,MEM-00764,2026-06-19T17:20,qr_code
CHK-004557,MEM-00765,2026-06-03T08:00,qr_code
CHK-004558,MEM-00765,2026-06-05T09:45,qr_code
CHK-004559,MEM-00765,2026-06-07T16:10,badge
CHK-004560,MEM-00765,2026-06-07T16:30,qr_code
CHK-004561,MEM-00765,2026-06-09T11:00,badge
CHK-004562,MEM-00765,2026-06-10T09:45,qr_code
CHK-004563,MEM-00765,2026-06-10T19:30,badge
CHK-004564,MEM-00765,2026-06-12T14:30,qr_code
CHK-004565,MEM-00765,2026-06-14T10:30,qr_code
CHK-004566,MEM-00765,2026-06-16T14:30,badge
CHK-004567,MEM-00765,2026-06-17T18:10,qr_code
CHK-004568,MEM-00765,2026-06-20T16:30,badge
CHK-004569,MEM-00766,2026-06-02T15:10,qr_code
CHK-004570,MEM-00766,2026-06-05T10:30,qr_code
CHK-004571,MEM-00766,2026-06-09T11:30,qr_code
CHK-004572,MEM-00766,2026-06-09T19:10,qr_code
CHK-004573,MEM-00766,2026-06-10T17:20,qr_code
CHK-004574,MEM-00766,2026-06-12T17:20,qr_code
CHK-004575,MEM-00766,2026-06-14T11:00,qr_code
CHK-004576,MEM-00766,2026-06-17T16:30,qr_code
CHK-004577,MEM-00766,2026-06-18T10:45,badge
CHK-004578,MEM-00766,2026-06-19T08:10,qr_code
CHK-004579,MEM-00766,2026-06-19T15:45,qr_code
CHK-004580,MEM-00766,2026-06-20T09:45,qr_code
CHK-004581,MEM-00766,2026-06-21T09:30,badge
CHK-004582,MEM-00767,2026-06-18T16:10,badge
CHK-004583,MEM-00767,2026-06-19T14:20,badge
CHK-004584,MEM-00768,2026-06-09T09:10,qr_code
CHK-004585,MEM-00768,2026-06-14T16:30,badge
CHK-004586,MEM-00768,2026-06-16T08:30,badge
CHK-004587,MEM-00768,2026-06-16T08:30,qr_code
CHK-004588,MEM-00768,2026-06-20T16:20,badge
CHK-004589,MEM-00771,2026-06-04T14:30,qr_code
CHK-004590,MEM-00771,2026-06-06T09:00,qr_code
CHK-004591,MEM-00771,2026-06-06T10:10,badge
CHK-004592,MEM-00771,2026-06-10T15:30,badge
CHK-004593,MEM-00771,2026-06-11T10:00,badge
CHK-004594,MEM-00771,2026-06-13T16:00,qr_code
CHK-004595,MEM-00771,2026-06-17T14:00,badge
CHK-004596,MEM-00771,2026-06-21T09:30,qr_code
CHK-004597,MEM-00772,2026-06-06T08:30,badge
CHK-004598,MEM-00772,2026-06-06T14:30,qr_code
CHK-004599,MEM-00772,2026-06-07T15:45,qr_code
CHK-004600,MEM-00772,2026-06-11T15:10,badge
CHK-004601,MEM-00772,2026-06-11T15:30,qr_code
CHK-004602,MEM-00772,2026-06-11T19:10,qr_code
CHK-004603,MEM-00772,2026-06-16T11:10,qr_code
CHK-004604,MEM-00772,2026-06-16T15:00,qr_code
CHK-004605,MEM-00772,2026-06-16T17:00,qr_code
CHK-004606,MEM-00772,2026-06-17T10:20,badge
CHK-004607,MEM-00772,2026-06-18T15:00,qr_code
CHK-004608,MEM-00772,2026-06-21T14:20,qr_code
CHK-004609,MEM-00773,2026-06-19T09:00,qr_code
CHK-004610,MEM-00774,2026-06-02T08:20,qr_code
CHK-004611,MEM-00774,2026-06-05T11:00,qr_code
CHK-004612,MEM-00774,2026-06-06T11:20,badge
CHK-004613,MEM-00774,2026-06-07T14:00,qr_code
CHK-004614,MEM-00774,2026-06-11T08:30,badge
CHK-004615,MEM-00774,2026-06-13T08:45,badge
CHK-004616,MEM-00774,2026-06-14T10:45,qr_code
CHK-004617,MEM-00774,2026-06-17T11:10,qr_code
CHK-004618,MEM-00774,2026-06-17T14:20,qr_code
CHK-004619,MEM-00775,2026-06-06T15:20,badge
CHK-004620,MEM-00775,2026-06-07T15:00,badge
CHK-004621,MEM-00775,2026-06-10T10:10,qr_code
CHK-004622,MEM-00775,2026-06-14T09:30,qr_code
CHK-004623,MEM-00775,2026-06-14T19:00,badge
CHK-004624,MEM-00775,2026-06-16T19:10,qr_code
CHK-004625,MEM-00776,2026-06-04T15:10,badge
CHK-004626,MEM-00776,2026-06-09T10:00,qr_code
CHK-004627,MEM-00776,2026-06-12T08:30,qr_code
CHK-004628,MEM-00776,2026-06-18T11:20,qr_code
CHK-004629,MEM-00776,2026-06-18T11:20,qr_code
CHK-004630,MEM-00776,2026-06-20T08:30,badge
CHK-004631,MEM-00776,2026-06-20T18:20,badge
CHK-004632,MEM-00776,2026-06-21T08:45,badge
CHK-004633,MEM-00777,2026-06-11T15:00,badge
CHK-004634,MEM-00777,2026-06-11T15:30,qr_code
CHK-004635,MEM-00777,2026-06-12T17:10,badge
CHK-004636,MEM-00777,2026-06-17T14:00,badge
CHK-004637,MEM-00777,2026-06-18T18:00,qr_code
CHK-004638,MEM-00778,2026-06-04T08:10,qr_code
